Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,476.4343501,527.2316176,559.1970913,606.8527386,709.6525026,875.9819999,955.8742078,1083.474733,1248.798513,1388.395099,1617.878534,1864.671889,2158.221814,2213.052677,2255.064057,2049.716179,1991.238948,2020.022866,2330.841883,2565.973911,2812.237546,2902.435081,3323.539672,3361.22268,3747.329664,3886.666084,4187.03118,4509.417409,4542.012038,4606.056973,4751.773243,4801.959496,4629.917608,5280.94888,6658.044943,8410.092482,10291.26947,11212.2047,11478.48916,13934.60546,15762.63225,13051.18318,13189.84339,14211.46056,12950.15945,13739.46202,14352.50188,12782.94126,13215.86053,14736.16682,16605.05705,17012.85986,16386.93088,19030.62813,18428.02883,22230.62779,23292.32639
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,161.7258111,161.8325282,160.9574831,173.4644432,192.1215876,205.8687721,207.8049259,208.8780012,216.3248001,235.9739125,251.0145708,267.385255,294.8296337,374.1065149,463.6106659,490.7044871,522.4226375,581.0174907,630.5811271,723.2527542,843.0385485,888.9329203,859.2231171,832.7478869,846.3488773,862.7422037,879.1085567,888.9446961,932.7850486,954.4688242,1055.098104,1005.751507,1034.411488,1084.944793,1179.819862,1337.835412,1440.008195,1506.907818,1428.925214,1374.622858,1477.692578,1481.391935,1487.722075,1652.807017,1947.233864,2300.559208,2700.55821,3321.081174,3944.653042,3790.083583,4561.251918,5342.861381,5617.652686,5845.605074,5949.31912,5546.047753,5534.819533,6053.309218,6394.194843,6476.072598,6191.510884,7314.528364,7699.232588,7925.399241,8219.912657
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,153.6385576,154.3476221,154.7400004,166.7545627,180.9045277,194.3160428,197.2988405,197.7761903,204.6874892,223.3150808,238.1464817,250.8100082,274.3650891,342.8170752,426.328584,455.9576168,482.312612,532.8859325,579.1881671,661.4553506,770.1622388,844.6626326,810.6995411,768.5432902,769.5215606,782.446088,782.7062929,790.4691328,826.8072378,841.7473498,929.0942509,893.2344028,902.9020819,943.5661952,1017.951449,1156.758157,1247.976937,1301.063468,1239.87033,1162.742666,1251.807985,1248.917356,1256.625395,1392.412117,1633.142128,1919.703121,2247.716968,2742.689596,3245.394851,3109.251204,3715.566791,4324.068269,4531.170087,4714.621559,4801.779507,4474.435253,4447.417391,4831.93006,5085.502175,5167.895238,4923.572184,5754.246751,6036.813744,6149.505546,6327.143997
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,109.7862151,113.1483481,118.6818196,127.8891227,123.2411046,134.4485464,141.4365223,139.6482824,144.0774596,157.4713807,170.5305191,168.3442516,175.5924878,198.5474542,253.5893745,290.6794641,295.9628705,314.1092424,345.8130283,385.4002645,447.2281139,617.027047,572.0091769,480.536485,439.7651983,441.606896,389.6111605,391.9835447,402.3935705,393.6447607,432.6105645,455.2852735,395.1506383,404.1954624,407.3287945,482.3135849,542.0194506,553.1250326,561.8660031,408.9902564,458.2989388,442.1451834,465.3337428,512.4164945,584.9656721,664.7330576,775.481176,887.8326043,1033.232104,983.7074749,1109.841383,1224.509862,1263.411242,1346.324385,1419.343918,1350.307581,1314.081774,1355.235055,1408.950168,1544.278901,1464.522614,1566.137099,1647.527325,1536.087192,1485.922274
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,99.63008664,104.2745326,108.5272022,112.5505982,120.3011694,126.6068359,134.3724928,132.0353969,136.6009757,151.273009,198.6862991,181.605754,198.6326709,209.703033,289.6372021,325.4329428,380.027098,396.7574475,424.3618129,501.2511648,612.367672,1078.437792,953.5422825,708.403752,595.1726644,579.6753988,519.243541,518.7678418,524.1598798,493.693837,529.4185164,549.4053371,519.4341743,535.6862228,568.2396639,774.0766008,925.6984188,943.8951099,964.2686729,530.021606,619.821306,602.8928717,644.972024,712.2775064,837.1397637,957.9444836,1148.891819,1296.217361,1479.932696,1350.168109,1535.299223,1705.644437,1844.158694,1968.081725,2095.07254,1947.852468,1790.537878,1804.505594,1869.382044,2205.873619,2008.896327,2142.311727,2234.836162,1915.313284,1650.637881
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,53.2051867,64.65477306,74.09881141,79.11882348,78.54283939,90.11475491,129.8862311,200.7109845,231.0601206,275.7131678,330.6702141,362.4837798,353.4241758,486.620172,560.830336,577.7456327,507.6829457,519.7740631,511.4008836,469.8342413,437.6065504,476.6624834,524.1430273,578.4201211,624.3874954,673.6710395,817.3951164,899.7939829,1011.226142,1118.92133,1044.606748,454.8778008,657.2689347,763.711125,732.3070934,881.0029136,1043.210584,1126.840044,1238.214476,1558.315628,1823.219763,2124.554839,2218.485419,3065.683484,3579.464425,3632.27254,3566.602845,3441.068085,3288.222697,3521.469435,3798.883262,3860.953531,4106.948562,3853.702888,4287.17314,4730.834848,4876.307745,4925.430488
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,118.8511906,121.5757022,128.0017936,140.4404894,128.5632809,142.9000936,149.641461,148.1104271,152.5893353,165.6436434,159.4399752,165.0000633,167.1789049,196.8956695,239.8293227,278.2731,257.2172547,276.143783,310.3974593,330.1924631,365.2105135,373.2890115,369.6107856,361.339309,359.937123,370.935823,322.4281746,325.9530756,339.0692899,342.7074381,384.071675,408.1510986,330.6640364,335.8251771,322.7599848,326.3057268,335.6189279,342.5194227,344.4690839,345.7700524,372.859416,356.7270001,369.5699938,405.7483369,449.6598764,507.0017678,573.8254466,666.8953293,791.0542325,784.3409561,877.6240398,961.3685792,945.5819584,1005.788923,1049.326491,1023.438947,1054.100111,1110.744251,1159.061343,1186.405597,1170.980515,1256.192964,1332.317302,1333.20972,1398.111813
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,3892.818571,3980.230931,5507.180039,7012.142113,8768.790532,9110.774999,11049.89494,11768.1059,12150.85455,10818.51397,11708.28575,12896.52528,13979.84549,16160.71125,18753.12023,21042.14618,21161.39631,21819.71238,24471.07988,28861.61781,35564.60239,38135.85979,42627.50894,55040.2437,72276.77413,66156.10566,70587.31403,77808.85796,79329.20343,83207.65884,91885.45287,84753.51874,82025.94545,83481.30385,89393.82442,87127.5518,79513.53303,94299.96935,88328.54813,,
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,84.93280848,87.85386135,92.19995836,103.4350213,117.8564308,121.508319,91.02769505,97.99514812,101.5568025,109.4776644,114.35532,120.6805955,125.270706,146.5684926,166.6996618,161.086694,164.1199996,189.5855686,209.3890636,227.9581799,271.080946,274.9643308,278.6503826,295.9997733,281.0498678,300.9282586,314.8971164,344.9410283,358.4845396,349.915155,371.0859362,305.5740559,319.1824726,302.8848062,347.7342147,375.1760054,401.0467547,416.2281162,413.6308641,441.9279914,442.7502189,450.3579005,469.149929,544.1431335,624.2588265,710.4880804,801.6683537,1021.887077,992.5195849,1094.949746,1347.519391,1445.461275,1429.321995,1432.843975,1553.883961,1583.998159,1707.508929,1950.104683,1966.254552,2041.428637,1907.042516,2239.613844,2347.448294,2530.120313,2694.737809
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,706.5510223,761.8513596,821.3441131,878.1565765,994.6073316,1055.036247,1107.31823,1187.183212,1158.855498,1330.783295,1486.514527,1703.932183,2080.465147,2424.269047,2516.927686,2973.400123,2919.583087,3427.073436,4399.986805,5429.962001,6372.437775,5986.154109,6160.638293,5915.241772,5692.027386,6011.735546,8112.171363,9581.913086,10715.87028,11175.8166,14031.30257,14087.20744,15714.38475,14657.06155,15902.92968,19158.45648,20835.89771,22551.11391,24294.85477,26338.10775,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09062,48623.96664,52613.85404,49335.84081,52537.61086,57214.53798,64250.13852,64129.55715,72161.40475,80804.11232,81827.66889,86514.07061,103783.4463,105190.686,106818.9171,112894.9532
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,195.5775272,200.0815293,205.7868097,209.5593763,221.7317278,247.5266755,262.8776838,283.7337058,314.2854567,344.6016875,376.6068792,457.283638,554.7480341,850.5601771,1408.965719,1531.706171,1953.519697,2243.055595,2100.770153,2352.426552,2368.392857,2393.449856,2844.876114,3397.0614,3395.336976,3634.032096,4064.346673,2513.151116,2234.462351,2124.972148,2137.942227,2194.439068,1957.485078,1038.109857,1167.762725,1550.009596,1914.781213,1790.066176,1709.193341,1739.59462,1650.013858,1881.022666,1891.257561,2208.996366,2672.422665,3132.050819,3618.916014,4687.991663,5377.411507,5415.522806,6291.194437,8025.687434,8114.080998,6222.741948,5672.063729,4952.733555,5710.599471,6000.933464,4783.010673,3997.493545,3202.500035,4605.148813,4721.204371,5049.299316,5190.16959
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,218.9178025,232.3926122,240.6534425,235.5136238,269.423093,284.777571,298.2056668,290.6436645,318.8325526,319.8601432,337.0429126,383.550287,394.418343,475.5863357,1031.250813,1165.881639,1488.543352,1608.795451,1863.217612,2871.329522,3867.645007,2700.412048,2941.974813,2743.354492,3065.717827,3087.663942,2940.406232,3436.476313,3707.208418,3791.170276,10261.41577,22.95213276,30.25390126,53.74378423,198.1821019,619.1355309,485.2584928,936.3411709,900.9371426,1560.364667,1980.18916,1435.695684,1266.159613,817.8878625,1328.371576,1762.393604,2276.554357,3128.990103,4542.96609,3714.71206,4461.751962,5775.542291,6477.596185,6650.352822,6249.39227,4440.141893,4334.420964,4759.284644,5646.689321,5671.856863,4295.189451,4868.494311,6520.731546,5965.318351,6073.610323
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,1486.46439,1489.766799,1641.151554,1924.239822,2414.007074,2861.107871,3378.144722,3283.551155,2473.423726,2142.21248,2666.411866,3365.77524,4155.185098,5627.407067,7286.656585,6679.784291,7848.34897,10305.31133,11629.51587,13082.49483,15339.9113,15666.37698,14191.03022,12079.79746,12377.58602,12793.27258,16979.52173,23238.03983,25306.69261,23218.53983,26272.24522,27739.8886,28072.40411,24404.02758,24858.20313,27564.5691,28583.5209,28461.76641,31519.16475,32834.42157,32503.57896,29208.19819,32749.379,39944.21041,47809.60731,57783.77456,58172.14267,70483.01172,57489.33998,41483.78437,43776.46774,48254.95393,46594.98691,50173.33601,55140.36494,53505.69641,62854.09064,72976.373,75633.86514,69296.31444,60127.93936,70425.40643,76350.45504,82138.7893,86040.53099
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,1452.48664,1697.29358,1293.569137,1486.317398,1625.99792,1689.069227,1789.007264,1734.931433,1947.352097,2189.034675,2490.488526,2297.994135,2929.656143,3631.047669,5085.166461,4672.002134,4516.374059,5053.17296,4797.096723,5971.933719,6548.544734,6795.250207,7257.575143,7959.98915,7368.503797,6828.664391,8335.462869,9853.408935,11852.98265,11607.67584,13308.31106,14346.08103,15509.99136,15178.83999,16806.83531,19025.68405,20224.27891,20469.4699,20188.81415,19823.21389,21706.51941,20966.30527,19076.45843,19643.46904,20568.06941,21286.83886,22527.26198,25721.25941,30269.21777,28508.49389,31439.0887,34522.5216,33321.43009,37034.31611,38343.30466,36213.10415,37671.53891,41138.47096,42362.66528,44250.63136,44575.5719,52270.90402,54949.62156,52003.72007,54176.68444
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,836.9058503,923.0877838,1030.158003,1171.386963,1271.801193,1357.010616,1458.947139,1595.485781,1718.496464,1886.450027,2111.719864,2310.923761,2677.29373,3212.639496,3629.491823,4116.459649,4042.394825,4614.210049,5623.429176,7006.396991,8476.41045,7640.402413,7573.939676,7850.62789,7757.553748,8009.103476,11341.09399,14267.53682,15780.94951,16424.43016,20873.78341,22007.1351,23297.04603,18781.95294,19382.20022,20712.17987,23122.93372,21883.98727,22365.18376,22049.99906,20190.00356,20570.43859,22451.39644,27577.57003,31348.19018,32062.72383,33537.1287,37826.17546,40828.57956,37099.6134,35856.86255,38432.37428,34854.39494,35701.6746,36028.3494,30639.88298,31391.56929,32844.11566,34904.10819,33812.78872,32091.48666,36852.54254,35653.90421,39277.08388,40385.3414
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,423.6740982,447.0572737,458.3139978,480.3364997,514.4165113,549.4935604,612.2103637,633.2596806,591.0458172,642.1334211,747.9093992,808.8665061,970.8029064,971.8025132,1192.985694,1416.775468,1449.977882,1569.421271,1262.403272,1144.17563,1248.744847,1370.412779,1494.402083,1619.478456,1048.134054,916.8722928,1191.349768,1410.845987,1632.014817,1864.984976,1929.598919,1710.300582,1458.101469,2220.515183,2202.85831,2630.849354,2928.896926,3296.916348,3419.493529,3431.568135,3453.092528,3503.550267,3680.645517,3549.707584,3807.562931,4184.439749,4417.001271,4716.486125,5029.800953,4428.381533,4809.97738,5232.636449,5340.833332,5124.213014,4975.113255,5339.307183,5302.295534,5605.435412,5976.903626,6030.688964,5299.045308,5625.678063,6626.475024,7542.400843,7753.800696
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,545.5138617,558.4029811,496.9227462,408.8423528,474.4278871,408.5962575,412.2188188,459.8742441,530.7839966,651.0959485,717.7640973,872.5060194,1038.522301,1248.90326,1518.824513,1750.098011,1885.148422,1928.875896,1939.336545,1871.09075,1797.028771,2200.102782,2216.870452,1965.980318,1260.251865,1148.590055,1109.655646,1286.634736,1289.414543,1367.187218,1415.711516,1410.174242,1435.875938,1532.113804,1544.587506,1570.610029,1632.29454,1706.267444,1775.676256,1940.086413,2087.870793,2342.634596,2506.205995,3241.652414,3435.833759,3718.465716,3946.855039,4169.504701,4311.219167,4191.180501,4042.756781,3986.71677,4065.616287,4145.439897,4170.1144,4022.040136,4183.499983,4332.251599,4466.083142,4618.095925
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,508.7027793,608.8645811,684.5655098,775.5921231,902.8677215,993.7327222,1143.607897,1326.361039,1553.271394,1802.980281,2100.74807,2321.390925,3031.438606,4061.01339,4448.319656,4775.899536,5310.431409,6472.787787,9012.136035,9301.14831,9668.746264,10583.12789,9779.974906,10652.01472,11207.45235,11809.46035,17451.83494,21141.7184,25499.88117,25265.94876,25801.39504,29428.4289,31992.79021,36345.24413,39933.51506,44197.6191,39150.03963,35638.23196,32423.75561,36610.16832,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40028.73417,40094.55998,34065.6439,33836.17563,32487.0778
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.008831,1442.424555,1437.598481,1355.134939,1246.83633,1217.791388,1281.391529,1381.635933,1414.592897,1091.547277,1180.044456,1422.273318,1573.552199,1958.020502,2722.474078,3577.35804,5030.134947,6449.439311,8123.547059,6938.011757,8793.0759,11287.14649,12018.79665,13478.45963,12427.70946,10196.12263,7475.566887,8943.084168,9472.485273,9457.126147,8781.507978,9983.601036,11255.33964,12879.42753,14154.6325
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.8244175,99.27169571,104.6004559,107.393656,111.3005448,106.8656013,119.8334764,121.9021421,128.6546469,133.3107931,141.039391,150.8529791,172.6420448,198.5780839,227.2334421,241.2244261,248.9351082,311.4862529,355.1419822,403.2420798,453.5589734,412.8837042,373.7948357,335.0371517,334.4028358,319.503611,363.7451178,386.63093,391.2387712,374.4891937,374.4589929,344.7226421,336.6813998,228.9980328,276.447872,340.0648422,440.5270789,466.7238146,487.8832399,433.7212357,414.6263651,410.7004525,402.9363856,442.8984573,463.6627813,523.4563124,699.8023706,840.2014395,915.5443547,1047.967832,1091.518731,1096.144998,1285.005362,1370.878852,1482.815663,1489.119598,1554.126103,1667.484472,1836.452755,1960.408089,1927.66459,2061.356221,2109.562885,1942.588028,2132.434521
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.798145,569.548584,512.7667411,448.5541909,372.4817599,364.2503653,394.8568796,376.4279301,345.1370461,258.0480559,279.6217385,308.4112955,321.7267754,380.5058288,433.2338733,476.5481936,543.1135125,721.7715775,966.3885694,870.1988945,876.9544764,1117.401744,1168.622447,1269.663035,1264.526688,1105.651938,1103.274894,1221.390468,1283.520304,1421.999275,1229.517666,1349.997307,1739.720183,2138.222102,2420.185423
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,113.8257892,128.8277773,126.3571175,147.1015734,142.2216171,143.154318,154.2538412,159.206634,166.6531993,174.7058371,182.4468523,185.7599978,158.1243754,244.1095775,191.2974924,190.18147,267.3363067,307.0949224,294.0593727,302.1307855,343.4852247,324.655871,297.5904196,258.7809532,286.7535964,296.4266875,327.5009843,350.1472766,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142,2167.403242,2325.0305,2429.748535,2627.879698
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,201.0237747,210.6685941,256.1870001,421.6269971,1131.290751,730.4417926,548.0756417,519.9438947,610.7838526,572.794606,542.2535996,567.7224971,518.6224958,483.1078211,527.2914552,392.9050654,381.9187586,423.8224733,535.9151346,514.6529482,488.0675279,540.1258611,791.9961011,747.7530208,837.9717062,844.4296059,985.8859414,953.1629984,874.4843491,887.4960195,845.3672402,718.8337871,810.1087004,1020.500339,1083.268899,1161.783417,1123.19259,1352.57814,1410.622469,1316.627539,1522.100687,1771.129268,1843.553363,1772.087183,1736.705357,1639.852747,1742.667993,1853.051227,1912.738094,1750.997719,1751.782492,2222.048195,2069.767173,2177.701258,2288.634714
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,221.5845861,225.5991276,230.2865411,240.1396166,256.4047152,265.8231941,289.9731087,344.4571187,309.0274103,346.5920273,365.4216921,443.9385253,521.0830313,551.4133632,720.5372058,765.1253337,692.1393288,1026.253432,1143.840001,1367.339966,1597.648991,1894.442102,2022.529442,2052.111165,2341.407729,2650.986469,3140.112095,3573.284032,4205.654683,4723.453519,5373.44824,5464.610257,5947.121136,6395.314377,7065.28292,7406.444861,7788.428399,8626.722575,8710.789841,9116.28628,9319.655451,10022.59192,10453.65871,10175.62954,10944.61837,11783.78672,13837.84953,14757.95798,16604.94486,16503.41193,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904,18361.14497,21011.57442,22576.92484,23960.65344
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.8441508,94.20459387,106.6239157,147.0079048,124.2413674,109.4292765,134.4313838,162.4599077,199.982135,245.4943852,281.7856314,304.2711187,328.0214115,412.4992625,572.4886918,627.1422443,847.2057379,1072.851882,1428.88715,1813.914217,1745.576621,1918.417796,2032.258178,2245.560094,2468.686673,2542.88419,2910.829081,3657.717734,4888.685092,5989.210947,6812.901942,7872.650524,8387.163083,9179.968725,10733.98889,13001.72059,13864.93765,12821.68933,8583.435575,11062.50193,12710.29958,11981.48282,13642.94245,15211.54838,17121.63016,20167.04749,22609.70594,25078.4854,22252.31251,19937.30291,24071.26205,26175.23986,26600.54774,28449.35911,30667.09125,30171.79065,30832.06281,33296.98454,35363.95082,33826.94433,33645.77195,37518.46353,34822.40484,35674.096,36238.63991
